region,population,sex,age,education,income,statusquo,vote,age_group,high_income,support_level
SA,250000,M,62,P,35000,-1.21834,N,60+,TRUE,Unsupportive
SA,250000,F,40,P,15000,1.5877,Y,30-44,FALSE,Supportive
SA,250000,F,21,PS,35000,-1.72594,N,18-29,TRUE,Unsupportive
SA,250000,F,25,P,7500,1.51869,Y,18-29,FALSE,Supportive
SA,250000,M,35,S,35000,-0.89647,U,30-44,TRUE,Unsupportive
SA,250000,F,40,P,7500,1.5877,Y,30-44,FALSE,Supportive
SA,250000,F,43,S,2500,0.80245,N,30-44,FALSE,Supportive
SA,250000,M,64,P,7500,-0.91383,U,60+,FALSE,Unsupportive
SA,250000,F,35,S,35000,1.1425,Y,30-44,TRUE,Supportive
SA,250000,F,23,PS,35000,1.51515,Y,18-29,TRUE,Supportive
SA,250000,F,39,P,75000,0.3898,Y,30-44,TRUE,Supportive
SA,250000,M,18,PS,75000,1.40042,Y,18-29,TRUE,Supportive
SA,250000,M,54,S,35000,1.46885,Y,45-59,TRUE,Supportive
SA,250000,M,42,S,125000,-1.2105,N,30-44,TRUE,Unsupportive
SA,250000,F,42,S,7500,-0.93171,N,30-44,FALSE,Unsupportive
SA,250000,F,60,P,7500,1.37276,Y,60+,FALSE,Supportive
SA,250000,F,31,S,15000,-1.29617,A,30-44,FALSE,Unsupportive
SA,250000,M,60,P,7500,0.09968,Y,60+,FALSE,Supportive
SA,250000,M,20,P,15000,-1.10678,N,18-29,FALSE,Unsupportive
SA,250000,M,25,P,7500,-1.07069,N,18-29,FALSE,Unsupportive
SA,250000,M,30,P,7500,0.99912,Y,30-44,FALSE,Supportive
SA,250000,F,35,S,15000,-0.24978,N,30-44,FALSE,Unsupportive
SA,250000,M,65,P,35000,-0.97492,N,60+,TRUE,Unsupportive
SA,250000,F,62,PS,15000,-1.06935,A,60+,FALSE,Unsupportive
SA,250000,F,50,S,75000,0.15413,Y,45-59,TRUE,Supportive
SA,250000,F,20,S,35000,-0.73822,U,18-29,TRUE,Unsupportive
SA,250000,M,24,P,15000,-1.26247,N,18-29,FALSE,Unsupportive
SA,250000,F,61,P,2500,-1.18602,A,60+,FALSE,Unsupportive
SA,250000,M,44,P,35000,-0.16244,U,30-44,TRUE,Unsupportive
SA,250000,M,59,P,7500,-0.97169,U,45-59,FALSE,Unsupportive
SA,250000,F,23,P,7500,0.87023,Y,18-29,FALSE,Supportive
SA,250000,M,22,S,35000,1.1763,U,18-29,TRUE,Supportive
SA,250000,M,45,P,35000,0.20171,Y,45-59,TRUE,Supportive
SA,250000,F,40,S,35000,-1.29617,N,30-44,TRUE,Unsupportive
SA,250000,F,66,P,35000,-1.29617,N,60+,TRUE,Unsupportive
SA,250000,M,60,P,75000,1.55399,Y,60+,TRUE,Supportive
SA,250000,F,29,S,15000,-0.92834,A,18-29,FALSE,Unsupportive
SA,250000,M,31,S,15000,1.16822,Y,30-44,FALSE,Supportive
SA,250000,F,29,S,75000,-0.78516,U,18-29,TRUE,Unsupportive
SA,250000,M,24,S,15000,-0.67418,Y,18-29,FALSE,Unsupportive
SA,250000,M,59,P,35000,1.27849,Y,45-59,TRUE,Supportive
SA,250000,F,29,S,75000,1.40361,Y,18-29,TRUE,Supportive
SA,250000,F,48,P,15000,-0.05921,U,45-59,FALSE,Unsupportive
SA,250000,F,45,P,35000,-1.03643,A,45-59,TRUE,Unsupportive
SA,250000,F,23,S,35000,-1.15795,N,18-29,TRUE,Unsupportive
SA,250000,M,70,P,7500,-1.25795,N,60+,FALSE,Unsupportive
SA,250000,M,34,PS,35000,-1.21777,N,30-44,TRUE,Unsupportive
SA,250000,F,52,P,15000,-1.22954,U,45-59,FALSE,Unsupportive
SA,250000,F,23,PS,15000,-1.14049,N,18-29,FALSE,Unsupportive
SA,250000,M,18,S,35000,-1.25795,N,18-29,TRUE,Unsupportive
SA,250000,F,58,P,7500,1.37986,U,45-59,FALSE,Supportive
SA,250000,M,67,P,15000,-1.2629,U,60+,FALSE,Unsupportive
SA,250000,F,23,P,7500,-0.26963,N,18-29,FALSE,Unsupportive
SA,250000,M,43,P,15000,0.16466,U,30-44,FALSE,Supportive
SA,250000,M,18,S,7500,-0.79979,Y,18-29,FALSE,Unsupportive
SA,250000,M,43,P,75000,1.44541,Y,30-44,TRUE,Supportive
SA,250000,F,45,P,35000,-1.06673,U,45-59,TRUE,Unsupportive
SA,250000,F,57,P,7500,0.11796,U,45-59,FALSE,Supportive
SA,250000,F,23,S,35000,-1.16369,N,18-29,TRUE,Unsupportive
SA,250000,F,45,P,15000,1.42782,U,45-59,FALSE,Supportive
SA,250000,M,37,P,15000,0.50129,N,30-44,FALSE,Supportive
SA,250000,M,24,S,35000,1.25589,Y,18-29,TRUE,Supportive
SA,250000,F,40,P,35000,-0.97614,N,30-44,TRUE,Unsupportive
SA,250000,F,35,P,7500,1.54808,Y,30-44,FALSE,Supportive
SA,250000,M,27,S,7500,0.19955,N,18-29,FALSE,Supportive
SA,250000,M,45,P,35000,1.51515,Y,45-59,TRUE,Supportive
SA,250000,M,43,P,2500,0.51876,A,30-44,FALSE,Supportive
SA,250000,F,32,P,7500,-0.05572,A,30-44,FALSE,Unsupportive
SA,250000,F,57,P,2500,0.19502,U,45-59,FALSE,Supportive
SA,250000,M,28,S,15000,-0.86034,A,18-29,FALSE,Unsupportive
SA,250000,F,46,P,15000,0.96365,Y,45-59,FALSE,Supportive
SA,250000,M,38,S,2500,-0.96979,U,30-44,FALSE,Unsupportive
SA,250000,F,25,S,15000,1.05131,Y,18-29,FALSE,Supportive
SA,250000,M,18,S,15000,-0.88433,N,18-29,FALSE,Unsupportive
SA,250000,F,39,P,15000,-1.20559,U,30-44,FALSE,Unsupportive
SA,250000,M,44,S,7500,-0.07422,U,30-44,FALSE,Unsupportive
SA,250000,M,46,P,15000,-1.1008,N,45-59,FALSE,Unsupportive
SA,250000,F,20,P,7500,-1.21974,N,18-29,FALSE,Unsupportive
SA,250000,F,60,P,15000,-1.11727,U,60+,FALSE,Unsupportive
SA,250000,M,20,S,35000,0.39838,U,18-29,TRUE,Supportive
SA,250000,F,55,P,2500,-1.19286,N,45-59,FALSE,Unsupportive
SA,250000,M,70,P,7500,0.18178,U,60+,FALSE,Supportive
SA,250000,F,18,S,15000,0.10006,U,18-29,FALSE,Supportive
SA,250000,F,50,P,15000,0.14497,U,45-59,FALSE,Supportive
SA,250000,M,38,P,35000,-1.21834,N,30-44,TRUE,Unsupportive
SA,250000,M,55,P,35000,-1.21834,N,45-59,TRUE,Unsupportive
SA,250000,M,18,S,35000,1.12067,Y,18-29,TRUE,Supportive
SA,250000,F,40,P,35000,0.33514,Y,30-44,TRUE,Supportive
SA,250000,M,21,S,35000,-1.21834,N,18-29,TRUE,Unsupportive
SA,250000,M,49,P,15000,-1.21834,N,45-59,FALSE,Unsupportive
SA,250000,M,37,S,15000,-1.04094,Y,30-44,FALSE,Unsupportive
SA,250000,M,37,S,35000,1.04274,U,30-44,TRUE,Supportive
SA,250000,M,36,S,15000,-1.18151,N,30-44,FALSE,Unsupportive
SA,250000,F,24,S,7500,-1.29617,N,18-29,FALSE,Unsupportive
SA,250000,M,25,PS,15000,-0.91941,N,18-29,FALSE,Unsupportive
SA,250000,F,58,P,7500,1.5368,Y,45-59,FALSE,Supportive
SA,250000,F,54,S,35000,1.47476,Y,45-59,TRUE,Supportive
SA,250000,M,53,S,35000,-1.0444,N,45-59,TRUE,Unsupportive
SA,250000,M,19,S,35000,-1.14719,N,18-29,TRUE,Unsupportive
SA,250000,M,59,P,35000,0.20745,Y,45-59,TRUE,Supportive
SA,250000,F,36,P,35000,-1.17871,N,30-44,TRUE,Unsupportive
SA,250000,F,31,S,15000,0.93119,Y,30-44,FALSE,Supportive
SA,250000,M,18,S,7500,1.18721,U,18-29,FALSE,Supportive
SA,250000,M,43,P,15000,-0.92939,U,30-44,FALSE,Unsupportive
SA,250000,M,27,S,15000,1.18527,U,18-29,FALSE,Supportive
SA,250000,F,25,S,7500,1.1535,U,18-29,FALSE,Supportive
SA,250000,F,45,P,15000,-1.29617,N,45-59,FALSE,Unsupportive
SA,250000,M,18,S,35000,1.23212,Y,18-29,TRUE,Supportive
SA,250000,M,38,P,15000,1.29875,Y,30-44,FALSE,Supportive
SA,250000,M,66,P,15000,-0.91715,U,60+,FALSE,Unsupportive
SA,250000,M,55,P,15000,-1.29617,A,45-59,FALSE,Unsupportive
SA,250000,F,37,P,15000,-0.29711,U,30-44,FALSE,Unsupportive
SA,250000,F,39,P,15000,-0.76404,N,30-44,FALSE,Unsupportive
SA,250000,M,65,P,2500,1.54947,Y,60+,FALSE,Supportive
SA,250000,M,29,S,15000,-0.14864,A,18-29,FALSE,Unsupportive
SA,250000,M,39,P,15000,-0.45208,N,30-44,FALSE,Unsupportive
SA,250000,F,27,S,15000,-1.29617,N,18-29,FALSE,Unsupportive
SA,250000,F,48,S,15000,-1.25656,A,45-59,FALSE,Unsupportive
SA,250000,M,18,S,15000,-0.42745,N,18-29,FALSE,Unsupportive
SA,250000,M,27,PS,75000,-1.17723,N,18-29,TRUE,Unsupportive
SA,250000,F,56,S,125000,-1.27876,A,45-59,TRUE,Unsupportive
SA,250000,F,21,S,7500,-0.36225,A,18-29,FALSE,Unsupportive
SA,250000,M,36,PS,75000,1.44593,Y,30-44,TRUE,Supportive
SA,250000,F,28,S,15000,-0.60491,Y,18-29,FALSE,Unsupportive
SA,250000,F,33,PS,35000,-0.67038,N,30-44,TRUE,Unsupportive
SA,250000,F,51,P,35000,1.3309,Y,45-59,TRUE,Supportive
SA,250000,M,51,PS,35000,-1.02895,N,45-59,TRUE,Unsupportive
SA,250000,M,22,PS,15000,-0.55476,N,18-29,FALSE,Unsupportive
SA,250000,F,25,P,15000,-1.10496,U,18-29,FALSE,Unsupportive
SA,250000,F,36,P,7500,-0.39733,N,30-44,FALSE,Unsupportive
SA,250000,F,45,S,35000,-1.29617,N,45-59,TRUE,Unsupportive
SA,250000,M,21,P,7500,-1.29617,N,18-29,FALSE,Unsupportive
SA,250000,M,38,P,7500,-1.14103,N,30-44,FALSE,Unsupportive
SA,250000,F,28,PS,7500,-0.90906,N,18-29,FALSE,Unsupportive
SA,250000,M,68,P,75000,-1.10507,U,60+,TRUE,Unsupportive
SA,250000,F,36,P,35000,-0.98083,U,30-44,TRUE,Unsupportive
SA,250000,F,40,S,15000,-1.29617,N,30-44,FALSE,Unsupportive
SA,250000,M,22,PS,15000,-1.2307,N,18-29,FALSE,Unsupportive
SA,250000,M,28,PS,125000,-1.29617,N,18-29,TRUE,Unsupportive
SA,250000,F,58,P,35000,0.93995,U,45-59,TRUE,Supportive
SA,250000,F,26,S,15000,-0.30841,U,18-29,FALSE,Unsupportive
SA,250000,F,69,S,35000,0.26058,U,60+,TRUE,Supportive
SA,250000,F,28,PS,35000,-0.8623,U,18-29,TRUE,Unsupportive
SA,250000,F,66,P,15000,0.64595,U,60+,FALSE,Supportive
SA,250000,M,51,S,35000,1.53157,Y,45-59,TRUE,Supportive
SA,250000,M,18,S,75000,-0.65243,U,18-29,TRUE,Unsupportive
SA,250000,M,68,S,200000,1.48145,Y,60+,TRUE,Supportive
SA,250000,M,63,S,35000,1.3368,Y,60+,TRUE,Supportive
SA,250000,F,24,S,35000,-0.10004,A,18-29,TRUE,Unsupportive
SA,250000,F,43,S,15000,-0.75506,U,30-44,FALSE,Unsupportive
SA,250000,M,22,PS,35000,-0.92939,N,18-29,TRUE,Unsupportive
SA,250000,M,19,S,125000,-1.04221,N,18-29,TRUE,Unsupportive
SA,250000,F,53,P,15000,-0.36198,U,45-59,FALSE,Unsupportive
SA,250000,F,21,S,35000,-0.79353,N,18-29,TRUE,Unsupportive
SA,250000,M,40,PS,75000,1.5877,Y,30-44,TRUE,Supportive
SA,250000,F,70,PS,75000,0.07535,U,60+,TRUE,Supportive
SA,250000,F,42,S,75000,0.04202,A,30-44,TRUE,Supportive
SA,250000,F,29,S,15000,-1.25656,N,18-29,FALSE,Unsupportive
SA,250000,M,60,S,75000,-1.10502,N,60+,TRUE,Unsupportive
SA,250000,M,44,S,35000,0.04743,U,30-44,TRUE,Supportive
SA,250000,F,62,P,15000,1.5877,Y,60+,FALSE,Supportive
SA,250000,F,24,PS,35000,-1.29617,N,18-29,TRUE,Unsupportive
SA,250000,M,25,PS,7500,-1.21974,N,18-29,FALSE,Unsupportive
SA,250000,F,48,P,15000,0.1906,A,45-59,FALSE,Supportive
SA,250000,F,59,S,35000,-0.74848,A,45-59,TRUE,Unsupportive
SA,250000,M,68,S,35000,-1.25795,N,60+,TRUE,Unsupportive
SA,250000,F,26,S,35000,-1.10757,N,18-29,TRUE,Unsupportive
SA,250000,M,57,S,75000,1.40361,Y,45-59,TRUE,Supportive
SA,250000,M,19,S,15000,-1.25795,N,18-29,FALSE,Unsupportive
SA,250000,F,22,S,35000,-0.44948,N,18-29,TRUE,Unsupportive
SA,250000,F,54,P,15000,-1.14049,N,45-59,FALSE,Unsupportive
SA,250000,F,67,S,7500,-0.11911,N,60+,FALSE,Unsupportive
SA,250000,M,65,P,75000,-1.08055,N,60+,TRUE,Unsupportive
SA,250000,M,33,P,15000,0.69205,U,30-44,FALSE,Supportive
SA,250000,F,46,S,15000,1.01625,Y,45-59,FALSE,Supportive
SA,250000,F,55,S,75000,-1.29617,N,45-59,TRUE,Unsupportive
SA,250000,F,20,S,35000,-1.25795,N,18-29,TRUE,Unsupportive
SA,250000,M,45,S,15000,0.57007,Y,45-59,FALSE,Supportive
SA,250000,M,29,S,15000,-1.18323,N,18-29,FALSE,Unsupportive
SA,250000,M,36,S,7500,-1.29617,N,30-44,FALSE,Unsupportive
SA,250000,F,64,P,35000,-1.29617,N,60+,TRUE,Unsupportive
SA,250000,M,20,S,15000,-0.81078,N,18-29,FALSE,Unsupportive
SA,250000,F,67,P,7500,-0.99558,N,60+,FALSE,Unsupportive
SA,250000,F,27,S,15000,-1.29617,N,18-29,FALSE,Unsupportive
SA,250000,M,59,P,7500,-1.29617,N,45-59,FALSE,Unsupportive
SA,250000,M,25,PS,35000,-1.18011,N,18-29,TRUE,Unsupportive
SA,250000,F,23,PS,35000,-1.29617,N,18-29,TRUE,Unsupportive
SA,250000,F,60,S,15000,-0.32866,U,60+,FALSE,Unsupportive
SA,250000,F,48,S,75000,-1.14579,N,45-59,TRUE,Unsupportive
SA,250000,F,28,S,15000,-0.78735,Y,18-29,FALSE,Unsupportive
SA,250000,F,48,P,7500,-1.03937,U,45-59,FALSE,Unsupportive
SA,250000,M,45,S,15000,-1.14049,N,45-59,FALSE,Unsupportive
SA,250000,M,26,S,15000,-0.9353,N,18-29,FALSE,Unsupportive
SA,250000,F,37,P,35000,-1.18011,N,30-44,TRUE,Unsupportive
SA,250000,F,24,S,35000,0.13025,N,18-29,TRUE,Supportive
SA,250000,M,32,S,75000,0.27062,U,30-44,TRUE,Supportive
SA,250000,F,38,PS,35000,-1.14049,N,30-44,TRUE,Unsupportive
SA,250000,M,63,S,75000,-1.00723,U,60+,TRUE,Unsupportive
SA,250000,M,38,PS,75000,-1.29617,A,30-44,TRUE,Unsupportive
SA,250000,M,36,PS,125000,-1.02263,N,30-44,TRUE,Unsupportive
SA,250000,F,39,S,75000,-0.92939,U,30-44,TRUE,Unsupportive
SA,250000,F,32,PS,75000,-1.29617,U,30-44,TRUE,Unsupportive
SA,250000,M,35,S,75000,-0.01265,U,30-44,TRUE,Unsupportive
SA,250000,F,37,PS,35000,-1.29617,N,30-44,TRUE,Unsupportive
SA,250000,M,42,P,15000,-1.23032,N,30-44,FALSE,Unsupportive
SA,250000,M,30,S,35000,-0.89647,U,30-44,TRUE,Unsupportive
SA,250000,F,20,S,35000,-1.00607,U,18-29,TRUE,Unsupportive
SA,250000,F,57,P,35000,1.32047,Y,45-59,TRUE,Supportive
SA,250000,M,47,P,35000,-1.21834,N,45-59,TRUE,Unsupportive
SA,250000,F,45,S,7500,-1.04094,N,45-59,FALSE,Unsupportive
SA,250000,F,20,S,35000,-1.29617,N,18-29,TRUE,Unsupportive
SA,250000,F,38,PS,15000,-0.95617,U,30-44,FALSE,Unsupportive
SA,250000,M,47,P,35000,-1.14049,N,45-59,TRUE,Unsupportive
SA,250000,M,22,S,35000,-1.21834,N,18-29,TRUE,Unsupportive
SA,250000,F,21,S,15000,-0.64023,U,18-29,FALSE,Unsupportive
SA,250000,F,36,P,35000,0.1869,U,30-44,TRUE,Supportive
SA,250000,M,24,P,35000,-1.29617,N,18-29,TRUE,Unsupportive
SA,250000,M,48,P,7500,0.51408,U,45-59,FALSE,Supportive
SA,250000,M,40,S,15000,-0.37943,U,30-44,FALSE,Unsupportive
SA,250000,F,19,S,15000,-0.68396,N,18-29,FALSE,Unsupportive
SA,250000,M,43,P,35000,-1.105,N,30-44,TRUE,Unsupportive
SA,250000,M,24,P,15000,-1.29617,N,18-29,FALSE,Unsupportive
SA,250000,F,58,P,15000,-0.16141,Y,45-59,FALSE,Unsupportive
SA,250000,F,40,P,7500,1.4612,U,30-44,FALSE,Supportive
SA,250000,F,30,S,75000,-0.61249,N,30-44,TRUE,Unsupportive
SA,250000,M,39,S,35000,0.95428,U,30-44,TRUE,Supportive
SA,250000,F,37,PS,75000,-0.49725,N,30-44,TRUE,Unsupportive
SA,250000,M,65,S,75000,0.61694,Y,60+,TRUE,Supportive
SA,250000,M,26,S,75000,-0.90783,N,18-29,TRUE,Unsupportive
SA,250000,F,69,S,75000,1.5877,Y,60+,TRUE,Supportive
SA,250000,F,39,P,15000,-0.00248,U,30-44,FALSE,Unsupportive
SA,250000,M,21,PS,75000,0.82279,Y,18-29,TRUE,Supportive
SA,250000,F,30,S,125000,0.86028,Y,30-44,TRUE,Supportive
SA,250000,M,62,S,125000,1.54808,Y,60+,TRUE,Supportive
SA,250000,M,30,S,75000,0.4505,N,30-44,TRUE,Supportive
SA,250000,M,40,PS,35000,-1.07812,N,30-44,TRUE,Unsupportive
SA,250000,F,26,PS,125000,-1.21834,N,18-29,TRUE,Unsupportive
SA,250000,F,40,PS,125000,-0.97431,U,30-44,TRUE,Unsupportive
SA,250000,M,50,PS,35000,-0.89595,N,45-59,TRUE,Unsupportive
SA,250000,M,21,S,15000,-0.42948,N,18-29,FALSE,Unsupportive
SA,250000,F,39,S,15000,1.5877,Y,30-44,FALSE,Supportive
SA,250000,F,18,S,200000,-1.21834,N,18-29,TRUE,Unsupportive
SA,250000,M,51,S,125000,-0.77762,N,45-59,TRUE,Unsupportive
SA,250000,M,52,P,15000,-1.29617,N,45-59,FALSE,Unsupportive
SA,250000,F,57,P,15000,-1.07801,U,45-59,FALSE,Unsupportive
SA,250000,M,20,S,15000,-0.57538,Y,18-29,FALSE,Unsupportive
SA,250000,F,29,S,35000,-1.23667,N,18-29,TRUE,Unsupportive
SA,250000,F,29,S,15000,-0.4905,U,18-29,FALSE,Unsupportive
SA,250000,F,37,S,35000,0.56853,U,30-44,TRUE,Supportive
SA,250000,M,39,P,35000,-1.29617,N,30-44,TRUE,Unsupportive
SA,250000,M,18,S,75000,0.12997,Y,18-29,TRUE,Supportive
SA,250000,F,44,S,125000,0.59566,Y,30-44,TRUE,Supportive
SA,250000,M,18,S,125000,-1.04094,A,18-29,TRUE,Unsupportive
SA,250000,F,32,PS,35000,-1.2164,N,30-44,TRUE,Unsupportive
SA,250000,M,41,PS,75000,-1.21834,N,30-44,TRUE,Unsupportive
SA,250000,F,25,PS,35000,1.47725,Y,18-29,TRUE,Supportive
SA,250000,F,50,PS,35000,-1.21695,N,45-59,TRUE,Unsupportive
SA,250000,M,19,S,125000,-1.21923,U,18-29,TRUE,Unsupportive
SA,250000,M,43,PS,200000,-1.19755,N,30-44,TRUE,Unsupportive
SA,250000,M,37,PS,125000,-1.29617,N,30-44,TRUE,Unsupportive
SA,250000,F,30,PS,200000,-1.14799,N,30-44,TRUE,Unsupportive
SA,250000,F,25,PS,125000,0.12788,A,18-29,TRUE,Supportive
SA,250000,F,54,S,200000,-1.07456,N,45-59,TRUE,Unsupportive
SA,250000,M,36,PS,15000,-0.79562,N,30-44,FALSE,Unsupportive
SA,250000,F,45,PS,125000,-0.89052,N,45-59,TRUE,Unsupportive
SA,250000,M,33,PS,35000,0.49274,Y,30-44,TRUE,Supportive
SA,250000,M,36,S,125000,-1.01959,N,30-44,TRUE,Unsupportive
SA,250000,F,25,PS,200000,-0.70916,Y,18-29,TRUE,Unsupportive
SA,250000,M,19,S,75000,-0.2023,N,18-29,TRUE,Unsupportive
SA,250000,F,51,S,75000,0.79215,Y,45-59,TRUE,Supportive
SA,250000,F,59,S,7500,0.34139,U,45-59,FALSE,Supportive
SA,250000,F,44,P,15000,-0.98019,U,30-44,FALSE,Unsupportive
SA,250000,F,24,S,35000,1.35051,U,18-29,TRUE,Supportive
SA,250000,M,40,P,35000,0.80029,U,30-44,TRUE,Supportive
SA,250000,M,35,S,35000,0.56362,U,30-44,TRUE,Supportive
SA,250000,M,54,P,2500,-0.76673,U,45-59,FALSE,Unsupportive
SA,250000,M,19,P,15000,0.81038,N,18-29,FALSE,Supportive
SA,250000,F,59,P,15000,1.17809,Y,45-59,FALSE,Supportive
SA,250000,F,43,P,2500,0.19986,U,30-44,FALSE,Supportive
SA,250000,F,21,S,7500,-1.28924,N,18-29,FALSE,Unsupportive
SA,250000,M,45,P,15000,-0.25284,Y,45-59,FALSE,Unsupportive
SA,250000,F,18,S,15000,-1.11716,N,18-29,FALSE,Unsupportive
SA,250000,F,39,PS,35000,1.51307,Y,30-44,TRUE,Supportive
SA,250000,F,56,PS,35000,0.8355,Y,45-59,TRUE,Supportive
SA,250000,M,25,S,35000,-1.10496,N,18-29,TRUE,Unsupportive
SA,250000,M,20,P,7500,-1.14301,N,18-29,FALSE,Unsupportive
SA,250000,F,23,P,15000,0.4373,Y,18-29,FALSE,Supportive
SA,250000,F,48,P,7500,-1.20796,U,45-59,FALSE,Unsupportive
SA,250000,M,52,S,7500,-0.54071,Y,45-59,FALSE,Unsupportive
SA,250000,M,37,PS,35000,1.45597,Y,30-44,TRUE,Supportive
SA,250000,F,32,S,15000,0.28981,U,30-44,FALSE,Supportive
SA,250000,M,25,S,35000,-0.70525,N,18-29,TRUE,Unsupportive
SA,250000,M,51,P,15000,1.3991,Y,45-59,FALSE,Supportive
SA,250000,F,41,P,15000,-0.88148,U,30-44,FALSE,Unsupportive
SA,250000,M,39,P,35000,1.09571,U,30-44,TRUE,Supportive
SA,250000,F,45,S,7500,-1.07386,U,45-59,FALSE,Unsupportive
SA,250000,M,20,S,15000,-0.40275,N,18-29,FALSE,Unsupportive
SA,250000,F,21,S,15000,-1.15838,U,18-29,FALSE,Unsupportive
SA,250000,M,70,P,15000,1.48678,Y,60+,FALSE,Supportive
SA,250000,M,36,S,15000,0.20902,A,30-44,FALSE,Supportive
SA,250000,F,42,P,15000,0.03978,U,30-44,FALSE,Supportive
SA,250000,F,43,S,15000,-1.21834,N,30-44,FALSE,Unsupportive
SA,250000,F,20,S,15000,-0.58372,N,18-29,FALSE,Unsupportive
SA,250000,M,34,S,35000,-0.65956,N,30-44,TRUE,Unsupportive
SA,250000,M,60,P,2500,0.81317,Y,60+,FALSE,Supportive
SA,250000,M,36,S,35000,-1.2727,U,30-44,TRUE,Unsupportive
SA,250000,M,21,S,15000,-0.31678,Y,18-29,FALSE,Unsupportive
SA,250000,F,20,S,15000,-1.21974,N,18-29,FALSE,Unsupportive
SA,250000,F,36,S,15000,-0.78437,U,30-44,FALSE,Unsupportive
SA,250000,F,62,P,35000,0.19019,Y,60+,TRUE,Supportive
SA,250000,F,20,S,35000,-1.25795,N,18-29,TRUE,Unsupportive
SA,250000,M,38,S,200000,-0.7933,N,30-44,TRUE,Unsupportive
SA,250000,M,20,PS,75000,-1.11878,N,18-29,TRUE,Unsupportive
SA,250000,M,35,PS,200000,1.2692,Y,30-44,TRUE,Supportive
SA,250000,M,18,S,200000,0.53171,N,18-29,TRUE,Supportive
SA,250000,F,29,S,75000,-0.16923,U,18-29,TRUE,Unsupportive
SA,250000,F,18,S,125000,-1.1464,N,18-29,TRUE,Unsupportive
SA,250000,F,43,S,75000,-0.08924,A,30-44,TRUE,Unsupportive
SA,250000,M,42,PS,75000,1.16774,Y,30-44,TRUE,Supportive
SA,250000,F,27,PS,200000,-1.10282,N,18-29,TRUE,Unsupportive
SA,250000,M,32,PS,125000,-1.21974,N,30-44,TRUE,Unsupportive
SA,250000,M,63,S,75000,0.49426,N,60+,TRUE,Supportive
SA,250000,F,36,PS,75000,0.18235,Y,30-44,TRUE,Supportive
SA,250000,M,36,S,125000,0.51557,N,30-44,TRUE,Supportive
SA,250000,M,33,PS,200000,-0.87064,N,30-44,TRUE,Unsupportive
SA,250000,M,69,S,125000,1.38413,Y,60+,TRUE,Supportive
SA,250000,F,31,S,200000,-0.65985,N,30-44,TRUE,Unsupportive
SA,250000,F,58,S,125000,0.8853,U,45-59,TRUE,Supportive
SA,250000,F,42,S,125000,1.55399,Y,30-44,TRUE,Supportive
SA,250000,F,22,PS,35000,-1.01283,N,18-29,TRUE,Unsupportive
SA,250000,F,57,PS,15000,-1.29617,N,45-59,FALSE,Unsupportive
SA,250000,F,43,PS,125000,-0.68084,N,30-44,TRUE,Unsupportive
SA,250000,M,41,PS,75000,0.91259,Y,30-44,TRUE,Supportive
SA,250000,M,28,PS,75000,-0.83829,N,18-29,TRUE,Unsupportive
SA,250000,F,20,PS,200000,1.40361,Y,18-29,TRUE,Supportive
SA,250000,F,24,PS,125000,-1.04256,N,18-29,TRUE,Unsupportive
SA,250000,M,42,PS,125000,-1.29617,N,30-44,TRUE,Unsupportive
SA,250000,M,61,PS,75000,1.55477,Y,60+,TRUE,Supportive
SA,250000,M,34,PS,125000,0.54349,N,30-44,TRUE,Supportive
SA,250000,F,26,PS,200000,0.86287,Y,18-29,TRUE,Supportive
SA,250000,F,60,PS,200000,1.39831,Y,60+,TRUE,Supportive
SA,250000,F,36,PS,200000,1.04278,Y,30-44,TRUE,Supportive
SA,250000,F,41,PS,200000,-0.31354,U,30-44,TRUE,Unsupportive
SA,250000,M,67,PS,200000,1.44244,Y,60+,TRUE,Supportive
SA,250000,F,50,S,200000,1.01542,Y,45-59,TRUE,Supportive
SA,250000,M,46,PS,200000,0.8246,Y,45-59,TRUE,Supportive
SA,250000,F,42,PS,35000,-1.10454,N,30-44,TRUE,Unsupportive
SA,250000,F,46,S,125000,-1.02597,N,45-59,TRUE,Unsupportive
SA,250000,F,31,S,75000,-1.21862,N,30-44,TRUE,Unsupportive
SA,250000,M,28,PS,200000,1.21705,Y,18-29,TRUE,Supportive
SA,250000,F,54,PS,15000,0.81109,Y,45-59,FALSE,Supportive
SA,250000,F,36,PS,200000,-1.29617,N,30-44,TRUE,Unsupportive
SA,250000,F,45,S,200000,-1.00115,A,45-59,TRUE,Unsupportive
SA,250000,F,59,P,15000,0.88849,Y,45-59,FALSE,Supportive
SA,250000,F,45,P,7500,0.51627,N,45-59,FALSE,Supportive
SA,250000,F,24,PS,200000,-1.14049,N,18-29,TRUE,Unsupportive
SA,250000,F,47,S,125000,1.07339,Y,45-59,TRUE,Supportive
SA,250000,M,46,PS,200000,-0.66689,N,45-59,TRUE,Unsupportive
SA,250000,F,21,PS,35000,-1.29617,N,18-29,TRUE,Unsupportive
SA,250000,F,39,PS,200000,-1.25656,N,30-44,TRUE,Unsupportive
SA,250000,F,36,S,75000,-0.94168,N,30-44,TRUE,Unsupportive
SA,250000,F,58,S,35000,-0.40122,N,45-59,TRUE,Unsupportive
SA,250000,M,53,S,125000,-1.0295,N,45-59,TRUE,Unsupportive
SA,250000,F,26,PS,125000,-1.21834,N,18-29,TRUE,Unsupportive
